鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２６７號,18.63,住,,,1070718,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1101102,140.2,0,0,0,無,有,28420000,239423,坡道平面,29.35,1880000,土地買賣價格：1932萬，房屋買賣價格：910萬。本買賣為店鋪。預售屋、或土地及建物分件登記案件；,RPXPMLOJLHHGFAF28DA,69.27,0.0,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２６９號二樓,19.75,住,,,1071007,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,161.04,2,2,1,有,有,16130000,120188,坡道平面,58.7,3830000,預售屋、或土地及建物分件登記案件；,RPOQMLOJLHHGFAF47DA,61.4,0.0,4.9,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２６９號十二樓,17.89,住,,,1081214,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,134.42000000000002,2,2,1,有,有,14650000,121348,坡道平面,29.35,1900000,預售屋、或土地及建物分件登記案件；,RPRQMLOJLHHGFAF77DA,61.4,3.56,4.07,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２７３號二樓,14.39,住,,,1080324,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,111.1,2,2,1,有,有,11550000,118043,坡道平面,29.35,1900000,預售屋、或土地及建物分件登記案件；,RPUQMLOJLHHGFAF08DA,48.81,0.0,4.24,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２７３號三樓,14.9,住,,,1070712,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,114.74,2,2,1,有,有,11650000,115353,坡道平面,29.35,1800000,預售屋、或土地及建物分件登記案件；,RPVQMLOJLHHGFAF18DA,48.81,3.64,4.24,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２７３號十樓,14.86,住,,,1080406,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,114.02,2,2,1,有,有,12220000,119523,坡道平面,29.35,2100000,預售屋、或土地及建物分件登記案件；,RPWQMLOJLHHGFAF28DA,48.81,3.64,3.52,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２７３號四樓,14.86,住,,,1080324,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,114.02,2,2,1,有,有,11610000,114681,坡道平面,29.35,1900000,預售屋、或土地及建物分件登記案件；,RPXQMLOJLHHGFAF38DA,48.81,3.64,3.52,有,
土城區,房地(土地+建物)+車位,新北市土城區學府路二段２７５號二樓,17.42,住,,,1071227,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101102,131.69,2,2,1,有,有,14020000,118429,坡道平面,29.35,1900000,預售屋、或土地及建物分件登記案件；,RPQRMLOJLHHGFAF77DA,61.4,0.0,4.9,有,
土城區,房地(土地+建物),新北市土城區青雲路３７４之１﹐３７４號三樓,46.4,住,,,1110225,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731115,143.51,4,2,2,有,無,12000000,83618,,0.0,0,其他增建:房間，增建交接處，增建之主臥、窗戶、牆壁陽台外推；其他增建；,RPPOMLPJLHHGFAF47DA,124.46,0.0,19.05,無,
板橋區,房地(土地+建物),新北市板橋區吳鳳路８６號九樓,7.01,住,,,1080920,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101126,45.650000000000006,1,0,1,有,無,6970000,152683,,0.0,0,1.雨遮不計價預售屋、或土地及建物分件登記案件；,RPXOMLRJLHHGFAF48DA,23.59,2.66,2.94,有,
板橋區,房地(土地+建物),新北市板橋區吳鳳路８６號九樓之１,6.72,住,,,1080920,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101126,43.75,1,0,1,有,無,6690000,152914,,0.0,0,1.雨遮不計價預售屋、或土地及建物分件登記案件；,RPPPMLRJLHHGFAF77DA,22.97,1.39,3.63,有,
板橋區,房地(土地+建物),新北市板橋區中正路３３６號四樓之三,16.83,住,,,1110304,土地1建物1車位0,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830531,116.57,3,2,2,有,有,16350000,140259,,0.0,0,,RPPNMLKKLHHGFAF96DA,79.46,0.86,11.95,有,
板橋區,房地(土地+建物)+車位,新北市板橋區重慶路２４５巷９弄１號二樓,19.92,住,,,1110227,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010612,145.71,3,2,2,有,有,21700000,151687,升降機械,13.2,1600000,其他增建；,RPVNMLKKLHHGFAF57DA,80.65,3.56,12.05,有,0001
板橋區,房地(土地+建物),新北市板橋區田單街２巷２７號二樓,71.5,住,,,1110305,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,109.92,3,2,1,有,無,11000000,100073,,0.0,0,,RPTNMLMKLHHGFAF57DA,109.92,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區重慶路２４７號五樓之一,12.55,,,,1110213,土地1建物1車位0,五層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0811208,186.45,4,2,2,有,有,22200000,119067,,0.0,0,,RPPOMLPKLHHGFAF57DA,157.97,0.0,14.09,有,
土城區,房地(土地+建物),新北市土城區中央路三段１８３之７號四樓,12.94,,,,1110215,土地4建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940120,119.03,3,2,2,有,有,11880000,99807,,0.0,0,陽台外推；,RPVRMLQKLHHGFAF58DA,74.95,0.0,10.5,有,
板橋區,房地(土地+建物),新北市板橋區四川路二段２４５巷６６號四樓,26.85,住,,,1101127,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871204,128.4,4,2,2,有,有,15530000,120950,,0.0,0,陽台外推；其他增建；,RPTOMLRKLHHGFAF18DA,90.14,0.0,12.29,有,
土城區,房地(土地+建物)+車位,新北市土城區裕華街２７號十九樓,22.89,工,,,1110221,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,126.0,0,0,0,無,有,14500000,137797,坡道平面,33.11,1700000,,RPTQMLRKLHHGFAF38DA,53.92,2.08,6.5,有,
板橋區,房地(土地+建物),新北市板橋區新海路３９３號四樓,23.77,住,,,1110218,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.86,3,2,2,有,無,8880000,104643,,0.0,0,其他增建；,RPXNMLLLLHHGFAF97DA,75.94,0.0,8.92,無,
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷１０號十二樓,16.57,住,,,1110115,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,146.17000000000002,2,2,2,有,無,23280000,186687,坡道平面,36.2,2750000,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPVQMLPLLHHGFAF48DA,62.56,6.37,3.77,有,
土城區,房地(土地+建物)+車位,新北市土城區中華路一段２１９號十四樓之１,21.83,商,,,1110225,土地1建物1車位1,十四層,三十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,179.9,1,0,0,有,有,21380000,136023,坡道平面,39.63,2300000,,RPPNMLQLLHHGFAF67DA,76.74,10.68,4.53,有,
板橋區,房地(土地+建物),新北市板橋區光環路二段５８號十二樓,14.04,住,,,1101206,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1071213,99.72,2,2,2,有,有,17300000,173486,,0.0,0,,RPWNMLOLLHHGFAF18DA,56.96,2.6,6.07,有,0002
板橋區,房地(土地+建物),新北市板橋區三民路二段３５巷１７號十二樓,13.12,住,,,1110309,土地1建物1車位0,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810305,164.29999999999998,3,2,2,有,有,24090000,146622,,0.0,0,,RPWPMLSLLHHGFAF78DA,133.83,1.38,15.74,有,
板橋區,房地(土地+建物)+車位,新北市板橋區新府路１００號二十樓,4.97,都市：其他:第二種特定專用區,,,1110313,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,79.61,1,1,1,有,有,12680000,159276,坡道平面,31.02,0,夾層；,RPRQMLSLLHHGFAF38DA,28.93,0.0,2.35,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３９６號十一樓,18.67,住,,,1100320,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110127,151.81,2,2,2,有,有,22280000,163556,坡道平面,29.65,2300000,賣方補貼買方坪差金額70030元。,RPORMLSLLHHGFAF18DA,67.7,10.03,3.05,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５９６號二樓,16.24,商,,,1110215,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100421,143.87,5,2,2,有,有,18750000,145175,坡道平面,29.87,2200000,5房為5室,RPSRMLSLLHHGFAF58DA,63.29,6.76,3.9,有,0003
土城區,房地(土地+建物)+車位,新北市土城區中央路二段２７０巷１２號七樓,24.69,住,,,1110124,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841019,149.58,3,2,2,有,有,12000000,80225,坡道機械,0.0,0,含土地增值稅或其他稅費67868元；頂樓加蓋；,RPPNMLTLLHHGFAF97DA,98.49,0.0,12.99,有,
土城區,房地(土地+建物)+車位,新北市土城區中央路一段２６８號三十樓,23.63,商,,,1110122,土地1建物1車位1,三十層,三十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,191.88,1,0,0,有,有,22500000,132020,坡道平面,39.63,2400000,工程折讓13萬元,RPVOMLTLLHHGFAF68DA,85.48,9.4,4.9,有,
土城區,房地(土地+建物)+車位,新北市土城區日和街１３號三十樓,24.35,商,,,1110127,土地1建物1車位1,三十層,三十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,196.68,1,0,0,有,有,22870000,130977,坡道平面,39.63,2300000,工程折讓12萬元,RPWOMLTLLHHGFAF78DA,88.12,9.82,5.02,有,
土城區,房地(土地+建物)+車位,新北市土城區日和街１５號三樓,22.04,商,,,1110227,土地1建物1車位1,三層,三十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,181.32,1,0,0,有,有,22600000,143271,坡道平面,39.63,2300000,工程折讓12萬元整,RPXOMLTLLHHGFAF88DA,87.88,0.0,5.02,有,
板橋區,房地(土地+建物),新北市板橋區光正街４５巷６弄１５號二樓,21.75,住,,,1110222,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650116,78.88,2,2,1,有,無,12100000,153398,,0.0,0,後陽台外推，依使用現況點交其他增建；,RPPPMLTLLHHGFAF18DA,78.88,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區四川路一段５７號三樓,3.24,商,,,1110306,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820705,34.81,0,0,0,無,有,5580000,160299,,0.0,0,,RPSPMLTLLHHGFAF48DA,25.9,0.26,0.0,有,
土城區,房地(土地+建物),新北市土城區福祥街５０號五樓,32.6,住,,,1110304,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,108.3,3,2,2,有,無,12500000,115420,,0.0,0,,RPPNMLKMLHHGFAF17DA,100.5,0.0,7.8,無,
土城區,土地,柑林段127地號,420.46,都市：其他:保護區,,,1110314,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31797413,75625,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQRMLTLLHHGFAF48DA,0.0,0.0,0.0,無,0004
土城區,房地(土地+建物)+車位,新北市土城區中央路二段６１巷１１號二十五樓,23.31,商,,,1110221,土地1建物1車位1,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061213,157.91,3,2,2,有,有,23040000,145906,坡道平面,32.48,0,,RPXPMLKMLHHGFAF18DA,77.76,3.12,8.59,有,0005
板橋區,房地(土地+建物),新北市板橋區大觀路二段３巷５５號四樓,22.81,住,,,1110216,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640731,83.16,4,1,2,有,無,9000000,108225,,0.0,0,,RPTNMLLMLHHGFAF67DA,74.36,0.0,8.8,無,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２４９號四樓,14.87,住,,,1090922,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,122.12,3,2,2,有,有,10700000,87619,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPWPMLQLJHHGFBF48DA,52.42,3.61,6.63,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５１號十二樓,18.19,住,,,1090610,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,149.14,3,2,3,有,有,12600000,84484,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPOSMLQLJHHGFBF97DA,63.5,6.61,6.9,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５３號六樓,12.13,住,,,1081020,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,104.57,3,2,1,有,有,9200000,87979,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPTSMLQLJHHGFBF48DA,43.97,3.42,3.41,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５５號四樓,12.69,住,,,1100102,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,105.77,3,2,1,有,有,10300000,97381,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPWTMLQLJHHGFBF88DA,45.29,3.79,4.15,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５７號十四樓,15.76,住,,,1100413,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,127.85,3,2,2,有,有,12820000,100274,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPQWMLQLJHHGFBF58DA,54.73,5.46,6.33,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５７號十五樓,15.76,住,,,1100508,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,130.48,3,2,2,有,有,14180000,108676,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPRWMLQLJHHGFBF68DA,54.73,5.46,6.33,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２５９號五樓,14.3,住,,,1081005,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,116.07,3,2,2,有,有,9950000,85724,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPTWMLQLJHHGFBF88DA,50.02,3.61,6.57,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２７３號五樓,18.09,住,,,1090603,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110125,142.8,3,2,3,有,有,12560000,87955,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPVSNLQLJHHGFBF78DA,63.47,6.24,6.9,有,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段７１號五樓,46.43,住,,,1110120,土地1建物1車位2,五層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1090806,418.33,0,0,0,無,有,48580000,118016,坡道平面,42.28,4200000,毛胚屋；,RPWQMLOLJHHGFBF38DA,209.64,15.56,18.19,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街３０號,26.65,住,,,1091124,土地1建物1車位2,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1110128,148.01999999999998,0,0,0,無,有,11500000,85877,坡道平面,56.61,3650000,預售屋、或土地及建物分件登記案件；,RPQOMLOKKHHGFBF57DA,58.6,0.0,3.87,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街３０號九樓,29.16,住,,,1100901,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,126.81,2,2,2,有,有,9670000,78145,坡道平面,26.1,1800000,預售屋、或土地及建物分件登記案件；,RPUPMLOKKHHGFBF08DA,61.85,0.0,6.78,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街２８號二樓,33.19,住,,,1100506,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,148.01,3,2,2,有,有,9980000,70894,坡道平面,30.51,1650000,預售屋、或土地及建物分件登記案件；,RPOQMLOKKHHGFBF57DA,68.33,0.0,9.85,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街２８號四樓,33.19,住,,,1091216,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,148.01,3,2,2,有,有,9920000,70383,坡道平面,30.51,1650000,預售屋、或土地及建物分件登記案件；,RPQQMLOKKHHGFBF77DA,68.33,0.0,9.85,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段１２２號,28.94,住,,,1110110,土地1建物1車位2,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110125,236.73000000000002,0,0,0,無,有,32430000,136992,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLPKKHHGFBF47DA,99.37,3.63,18.86,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段１２８號,30.68,住,,,1110106,土地1建物1車位2,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110125,250.31,0,0,0,無,有,34450000,137629,坡道平面,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLPKKHHGFBF57DA,105.59,3.91,19.91,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街２２號六樓,29.16,住,,,1100812,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,131.05,3,2,2,有,有,9300000,75094,坡道平面,30.51,1750000,預售屋、或土地及建物分件登記案件；,RPTPMLPKKHHGFBF08DA,61.85,0.0,6.78,有,
林口區,房地(土地+建物)+車位,新北市林口區民族路９８號十三樓,11.08,住,,,1101228,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,102.46000000000001,1,2,1,有,有,10460000,127333,坡道平面,36.02,2000000,,RPWOMLLKKHHGFBF87DA,37.24,2.43,4.2,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街３６號三樓,24.48,住,,,1100818,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,110.75999999999999,2,1,1,有,有,8600000,81502,坡道平面,26.1,1700000,預售屋、或土地及建物分件登記案件；,RPOTMLLKKHHGFBF57DA,53.29,0.0,4.35,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街１８號二樓,24.48,住,,,1101021,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,115.03,2,1,1,有,有,8420000,80099,坡道平面,30.51,1650000,預售屋、或土地及建物分件登記案件；,RPTRMLSKKHHGFBF58DA,53.29,0.0,4.35,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街２８號十樓,33.19,住,,,1100107,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110128,148.01,3,2,2,有,有,9980000,70894,坡道平面,30.51,1650000,民國111年2月22日簽立讓渡合約書，讓渡金額為1110萬預售屋、或土地及建物分件登記案件；,RPRPMLNLKHHGFBF77DA,68.33,0.0,9.85,有,
林口區,房地(土地+建物)+車位,新北市林口區中北二街３８號三樓,32.92,住,,,1100922,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110128,146.19,3,2,2,有,有,11500000,84284,坡道平面,30.51,1750000,預售屋、或土地及建物分件登記案件；,RPTRMLOLKHHGFBF28DA,68.98,0.0,8.56,有,
泰山區,房地(土地+建物),新北市泰山區中央路５巷１４號五樓,43.27,都市：其他:住宅區,,,1110222,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900516,188.49,6,1,2,有,有,13600000,72152,,0.0,0,,RPWPMLPLKHHGFBF48DA,119.29,0.0,13.25,有,
林口區,房地(土地+建物),新北市林口區自強四街１３號四樓,37.12,住,,,1110220,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760226,102.42,4,2,2,有,無,6250000,61023,,0.0,0,其他增建；,RPRNMLQLKHHGFBF87DA,92.18,0.0,10.24,無,
泰山區,房地(土地+建物),新北市泰山區明志路二段３４５巷２５號四樓,19.59,住,,,1110226,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830719,139.36,3,2,2,有,有,12850000,92207,,0.0,0,陽台外推；,RPPNMLPJLHHGFBF47DA,81.54,5.95,9.48,有,
林口區,房地(土地+建物)+車位,新北市林口區民族路１１６號三樓,14.16,住,,,1110223,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,120.61,2,2,1,有,有,12290000,124010,坡道平面,36.02,1800000,,RPRTMLNJLHHGFBF08DA,49.6,3.08,3.18,有,
林口區,房地(土地+建物)+車位,新北市林口區民族路１２６號四樓,18.77,住,,,1110222,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,149.89,3,2,2,有,有,16300000,126460,坡道平面,36.02,1900000,,RPSTMLNJLHHGFBF18DA,67.93,3.72,3.52,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中央路２９６號十樓,16.87,商,,,1110302,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1081101,159.89,0,0,0,無,有,20380000,155505,坡道平面,44.91,2500000,,RPSTMLSJLHHGFBF68DA,68.44,0.0,4.28,有,
五股區,房地(土地+建物)+車位,新北市五股區成洲五路３０號十八樓,37.5,住,,,1110305,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040903,219.86,3,2,2,有,有,22800000,112390,坡道平面,33.01,1800000,,RPQRMLTJLHHGFBF38DA,109.55,7.98,11.1,有,0006
新莊區,房地(土地+建物)+車位,新北市新莊區中港路１５７號十九樓,13.3,住,,,1110224,土地3建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,126.53999999999999,2,2,1,有,有,17380000,165897,坡道平面,35.64,2300000,,RPRSMLTJLHHGFBF58DA,50.27,4.35,3.96,有,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段５７１號十二樓,15.8,住,,,1110216,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950314,124.69999999999999,3,2,2,有,有,12800000,102646,升降機械,20.04,0,其他增建；,RPOOMLKKLHHGFBF07DA,64.93,1.36,10.01,有,0007
林口區,房地(土地+建物),新北市林口區三民路２６號二十二樓之一,14.18,住,,,1110306,土地1建物1車位0,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061117,103.53,2,2,1,有,有,15300000,147783,,0.0,0,,RPVPMLKKLHHGFBF87DA,58.96,5.85,4.26,有,0008
林口區,房地(土地+建物),新北市林口區文化二路一段６８巷４號四樓之三,14.5,住,,,1110211,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840419,95.85000000000001,3,2,1,有,有,8720000,90975,,0.0,0,其他增建；,RPURMLPKLHHGFBF48DA,64.91,0.0,9.82,有,
林口區,房地(土地+建物)+車位,新北市林口區民族路９８號八樓,11.08,住,,,1110115,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,102.46000000000001,1,2,1,有,有,11030000,138922,坡道平面,36.02,1800000,含裝潢費；含傢俱設備費；,RPQOMLNLLHHGFBF67DA,37.24,2.43,4.2,有,
林口區,房地(土地+建物)+車位,新北市林口區民有街８６號四樓,18.56,商,,,1110225,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040526,240.78000000000003,4,2,2,有,有,24000000,99676,坡道平面,19.17,0,,RPWTMLOLLHHGFBF88DA,132.49,6.98,15.61,有,0009
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路４７８號九樓,10.43,商,,,1110219,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090110,123.32,0,0,0,無,有,14700000,160736,坡道平面,47.73,2550000,,RPSWMLOLLHHGFBF78DA,41.29,5.43,3.22,有,
新莊區,房地(土地+建物),新北市新莊區龍安路４６２號十三樓,7.37,,,,1110310,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890728,74.94,3,2,2,有,有,4640000,61916,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWQNLPLLHHGFBF78DA,50.81,0.54,6.62,有,
新莊區,房地(土地+建物),新北市新莊區福海街２４巷５號四樓,11.37,住,,,1110306,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870902,92.64000000000001,3,1,2,有,有,9530000,102871,,0.0,0,,RPRNMLPLLHHGFBF87DA,61.2,0.0,8.23,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路８６號十樓,32.15,住,,,1110316,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,190.03,3,2,2,有,有,19480000,114414,坡道平面,56.48,4200000,,RPXQNLSLLHHGFBF56DA,79.79,0.0,8.06,有,
