鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１６,32.15,住,,,1081005,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,240.72000000000003,4,2,2,有,有,16570000,79556,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPTNNLMLKHHGFBB37DA,103.78,3.53,11.12,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１５,29.44,住,,,1080926,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,229.07,4,2,2,有,有,15020000,77050,坡道平面,71.77,2900000,本案於110.06.15	轉讓，轉讓金額為1502萬元。預售屋、或土地及建物分件登記案件；,RPRONLMLKHHGFBB27DA,96.02,5.9,5.05,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號四樓之１７,32.15,住,,,1080930,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,241.23000000000002,4,2,2,有,有,15540000,74612,坡道平面,65.12,2400000,預售屋、或土地及建物分件登記案件；,RPVONLMLKHHGFBB67DA,103.78,4.01,11.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１７,32.15,住,,,1081006,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,240.72000000000003,4,2,2,有,有,16160000,78360,坡道平面,65.12,2400000,預售屋、或土地及建物分件登記案件；,RPWONLMLKHHGFBB77DA,103.78,3.53,11.12,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之５,26.62,住,,,1080929,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,191.38,4,2,2,有,有,13400000,76817,坡道平面,32.56,1200000,1.本案於109.10.08轉讓，轉讓金額為1460萬元。預售屋、或土地及建物分件登記案件；,RPQPNLMLKHHGFBB27DA,92.01,5.69,10.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之１７,32.15,住,,,1080928,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,241.23000000000002,4,2,2,有,有,16520000,79042,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPRPNLMLKHHGFBB37DA,103.78,4.01,11.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號四樓之５,29.17,住,,,1080929,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,223.94,4,2,2,有,有,14250000,73353,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPSPNLMLKHHGFBB47DA,92.01,5.69,10.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１７,32.15,住,,,1080926,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,240.72000000000003,4,2,2,有,有,16770000,79556,坡道平面,65.12,2800000,預售屋、或土地及建物分件登記案件；,RPTPNLMLKHHGFBB57DA,103.78,3.53,11.12,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十樓之１７,32.15,住,,,1080927,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,241.23000000000002,4,2,2,有,有,16630000,79666,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPVPNLMLKHHGFBB77DA,103.78,4.01,11.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十二樓之１７,32.15,住,,,1080928,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,241.23000000000002,4,2,2,有,有,16880000,79950,坡道平面,65.12,2800000,預售屋、或土地及建物分件登記案件；,RPXPNLMLKHHGFBB97DA,103.78,4.01,11.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之１８,24.43,住,,,1080926,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,194.03,3,2,2,有,有,11090000,69756,坡道平面,68.02,2300000,預售屋、或土地及建物分件登記案件；,RPXQNLMLKHHGFBB08DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之１８,21.61,住,,,1081005,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.56,3,2,2,有,有,10630000,74048,坡道平面,32.56,1300000,本案於109.11.06	轉讓，轉讓金額為1248萬元。預售屋、或土地及建物分件登記案件；,RPORNLMLKHHGFBB27DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１８,21.61,住,,,1080927,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.56,3,2,2,有,有,10800000,76984,坡道平面,32.56,1100000,本案於109.05.21	轉讓，轉讓金額為1115萬元。預售屋、或土地及建物分件登記案件；,RPQRNLMLKHHGFBB47DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號七樓之１８,21.61,住,,,1081006,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.56,3,2,2,有,有,10970000,77540,坡道平面,32.56,1200000,本案於110.01.11	轉讓，轉讓金額為1265萬元。預售屋、或土地及建物分件登記案件；,RPURNLMLKHHGFBB87DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之７,21.56,住,,,1081002,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,157.85,3,2,2,有,有,10600000,75026,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPQTNLMLKHHGFBB67DA,76.59,4.33,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號七樓之７,21.56,住,,,1080926,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,157.85,3,2,2,有,有,10770000,75585,坡道平面,32.56,1300000,1.本案於109.07.09轉讓，轉讓金額為1170萬元。預售屋、或土地及建物分件登記案件；,RPUTNLMLKHHGFBB08DA,76.59,4.33,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之８,21.93,住,,,1080929,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.25,3,2,2,有,有,10460000,71956,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPXUNLMLKHHGFBB48DA,78.14,5.41,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號四樓之８,21.72,住,,,1080926,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.57999999999998,3,2,2,有,有,10250000,71334,坡道平面,29.89,1070000,預售屋、或土地及建物分件登記案件；,RPPVNLMLKHHGFBB77DA,78.14,5.41,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之８,21.93,住,,,1080928,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.25,3,2,2,有,有,11230000,77162,坡道平面,32.56,1300000,預售屋、或土地及建物分件登記案件；,RPWVNLMLKHHGFBB48DA,78.14,5.41,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十樓之８,21.93,住,,,1081002,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.25,3,2,2,有,有,11310000,77784,坡道平面,32.56,1300000,預售屋、或土地及建物分件登記案件；,RPPWNLMLKHHGFBB87DA,78.14,5.41,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十四樓之８,21.93,住,,,1080930,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.25,3,2,2,有,有,11280000,78328,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPVWNLMLKHHGFBB48DA,78.14,5.41,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之９,21.61,住,,,1081011,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.57999999999998,3,2,2,有,有,10850000,75782,坡道平面,32.56,1300000,1.本案於110.10.14轉讓，轉讓金額為1190萬元。預售屋、或土地及建物分件登記案件；,RPPNOLMLKHHGFBB07DA,76.59,4.99,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號六樓之９,21.88,住,,,1080928,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.48,3,2,2,有,有,10780000,76020,坡道平面,35.46,1200000,預售屋、或土地及建物分件登記案件；,RPVNOLMLKHHGFBB67DA,76.59,4.99,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之９,21.61,住,,,1081005,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.57999999999998,3,2,2,有,有,10620000,74988,坡道平面,32.56,1170000,1.本案於110.03.11轉讓，轉讓金額為1062萬元。預售屋、或土地及建物分件登記案件；,RPQOOLMLKHHGFBB27DA,76.59,4.99,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之９,21.61,住,,,1081003,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.57999999999998,3,2,2,有,有,10990000,76893,坡道平面,32.56,1300000,預售屋、或土地及建物分件登記案件；,RPSOOLMLKHHGFBB47DA,76.59,4.99,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之６,21.56,住,,,1080928,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.25,3,2,2,有,有,10700000,74787,坡道平面,32.56,1300000,預售屋、或土地及建物分件登記案件；,RPVPOLMLKHHGFBB87DA,76.59,4.73,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號六樓之６,21.56,住,,,1080929,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.25,3,2,2,有,有,10640000,75105,坡道平面,32.56,1200000,1.本案於109.07.14轉讓，轉讓金額為1148萬元。預售屋、或土地及建物分件登記案件；,RPOQOLMLKHHGFBB27DA,76.59,4.73,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之１０,24.12,住,,,1080926,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,190.67000000000002,3,2,2,有,有,11950000,76065,坡道平面,65.12,2400000,預售屋、或土地及建物分件登記案件；,RPQQOLMLKHHGFBB47DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十樓之６,21.56,住,,,1081001,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.25,3,2,2,有,有,10880000,76219,坡道平面,32.56,1300000,1.本案於110.03.31轉讓，轉讓金額為1300萬元。預售屋、或土地及建物分件登記案件；,RPUQOLMLKHHGFBB87DA,76.59,4.73,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十一樓之６,21.56,住,,,1080927,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.25,3,2,2,有,有,10780000,76219,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPWQOLMLKHHGFBB08DA,76.59,4.73,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１０,21.56,住,,,1080927,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10850000,76065,坡道平面,32.56,1300000,1.本案於110.06.04轉讓，轉讓金額為1270萬元。預售屋、或土地及建物分件登記案件；,RPOROLMLKHHGFBB37DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之１０,24.12,住,,,1080926,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,190.67000000000002,3,2,2,有,有,12160000,76941,坡道平面,65.12,2500000,其他；預售屋、或土地及建物分件登記案件；,RPUROLMLKHHGFBB97DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１０,21.56,住,,,1081004,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10890000,77180,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPVROLMLKHHGFBB08DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之１１,21.67,住,,,1081005,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.76,3,2,2,有,有,10960000,75753,坡道平面,32.56,1400000,預售屋、或土地及建物分件登記案件；,RPRSOLMLKHHGFBB77DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之１１,21.67,住,,,1081005,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.76,3,2,2,有,有,10960000,75753,坡道平面,32.56,1400000,預售屋、或土地及建物分件登記案件；,RPSSOLMLKHHGFBB87DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１１,21.45,住,,,1081003,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,156.09,3,2,2,有,有,10760000,75753,坡道平面,29.89,1200000,1.本案於109.07.02轉讓，轉讓金額為1188萬元。預售屋、或土地及建物分件登記案件；,RPVSOLMLKHHGFBB18DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號六樓之１１,21.67,住,,,1081004,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.76,3,2,2,有,有,10900000,76070,坡道平面,32.56,1300000,預售屋、或土地及建物分件登記案件；,RPWSOLMLKHHGFBB28DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號七樓之１１,21.67,住,,,1080926,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.76,3,2,2,有,有,10830000,76307,坡道平面,32.56,1200000,1.本案於109.05.08轉讓，轉讓金額為1145萬元。預售屋、或土地及建物分件登記案件；,RPXSOLMLKHHGFBB38DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之１１,21.93,住,,,1080926,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,161.66000000000003,3,2,2,有,有,10770000,76624,坡道平面,35.46,1100000,1.本案於109.08.31轉讓，轉讓金額為1188萬元。預售屋、或土地及建物分件登記案件；,RPOTOLMLKHHGFBB57DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１１,21.67,住,,,1081004,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.76,3,2,2,有,有,10900000,76862,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPQTOLMLKHHGFBB77DA,76.88,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１６,32.15,住,,,1081001,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,240.72000000000003,4,2,2,有,有,16360000,78360,坡道平面,65.12,2600000,本案於110.01.27	轉讓，轉讓金額為1756萬元。預售屋、或土地及建物分件登記案件；,RPSQMLNLKHHGFBB57DA,103.78,3.53,11.12,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１８,21.61,住,,,1080928,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.56,3,2,2,有,有,11150000,78175,坡道平面,32.56,1300000,本案於109.11.03	轉讓，轉讓金額為1220萬元。預售屋、或土地及建物分件登記案件；,RPRRMLNLKHHGFBB57DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十四樓之１,34.23,住,,,1080926,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.17,4,2,2,有,有,18230000,81811,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPOSMLNLKHHGFBB37DA,113.47,5.73,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之５,26.62,住,,,1080929,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,191.38,4,2,2,有,有,13580000,77950,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPWSMLNLKHHGFBB18DA,92.01,5.69,10.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十三樓之５,26.62,住,,,1080926,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,191.38,4,2,2,有,有,13820000,78831,坡道平面,32.56,1300000,1.本案於109.04.30轉讓，轉讓金額為1382萬元。預售屋、或土地及建物分件登記案件；,RPOTMLNLKHHGFBB47DA,92.01,5.69,10.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之６,21.56,住,,,1080929,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.25,3,2,2,有,有,10600000,74787,坡道平面,32.56,1200000,1.本案於110.7.23轉讓，轉讓金額為1270萬元。預售屋、或土地及建物分件登記案件；,RPRTMLNLKHHGFBB77DA,76.59,4.73,4.19,有,
北屯區,房地(土地+建物),臺中市北屯區昌平路二段金谷巷１１弄４８號,80.0,住,,,1110301,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620531,70.08,2,2,2,有,無,6000000,85616,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJLHHGFBB76DA,70.08,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺中市北區忠太東路１１４號二樓之２,20.0,住,,,1110124,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071123,94.66,2,2,2,有,有,10000000,105641,塔式車位,6.61,0,,RPTQMLMJLHHGFBB47DA,51.42,0.0,6.66,有,086
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之１８,21.61,住,,,1081006,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.56,3,2,2,有,有,11010000,77857,坡道平面,32.56,1200000,本案於109.10.07	轉讓權利人未提供買賣合約。預售屋、或土地及建物分件登記案件；,RPUQMLNJLHHGFBB67DA,76.81,4.69,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之１,34.23,住,,,1081005,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.17,4,2,2,有,有,17640000,79770,坡道平面,65.12,2400000,預售屋、或土地及建物分件登記案件；,RPSNMLRKKHHGFBB57DA,113.47,5.73,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號六樓之１,34.23,住,,,1080929,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.17,4,2,2,有,有,17890000,80031,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPWNMLRKKHHGFBB97DA,113.47,5.73,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之１２,21.35,住,,,1080928,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,155.45,3,2,2,有,有,10600000,74865,坡道平面,29.89,1200000,本案於110.06.25	轉讓，轉讓金額為1240萬元。預售屋、或土地及建物分件登記案件；,RPOPMLRKKHHGFBB37DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號四樓之１２,21.56,住,,,1080926,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,9950000,69932,坡道平面,32.56,1170000,預售屋、或土地及建物分件登記案件；,RPQPMLRKKHHGFBB57DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之１２,21.56,住,,,1080928,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10700000,74871,坡道平面,32.56,1300000,本案於109.08.19	轉讓，轉讓金額為1070萬元。預售屋、或土地及建物分件登記案件；,RPRPMLRKKHHGFBB67DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號七樓之１２,21.56,住,,,1081002,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10770000,75428,坡道平面,32.56,1300000,本案於110.04.09	轉讓，轉讓金額為1280萬元。預售屋、或土地及建物分件登記案件；,RPTPMLRKKHHGFBB87DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號八樓之１２,21.56,住,,,1080929,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10710000,75747,坡道平面,32.56,1200000,預售屋、或土地及建物分件登記案件；,RPUPMLRKKHHGFBB97DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號九樓之１２,21.56,住,,,1081001,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,158.11,3,2,2,有,有,10950000,76065,坡道平面,32.56,1400000,預售屋、或土地及建物分件登記案件；,RPVPMLRKKHHGFBB08DA,76.59,4.59,4.19,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號二樓之２,34.23,住,,,1080930,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.18,4,2,2,有,有,17440000,79766,坡道平面,65.12,2200000,1.本案於110.06.16轉讓，轉讓金額為1922萬元。預售屋、或土地及建物分件登記案件；,RPPSMLRKKHHGFBB77DA,113.49,5.72,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號四樓之２,34.23,住,,,1081006,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.18,4,2,2,有,有,16810000,74689,坡道平面,65.12,2540000,預售屋、或土地及建物分件登記案件；,RPRSMLRKKHHGFBB97DA,113.49,5.72,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號五樓之２,34.23,住,,,1080927,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.18,4,2,2,有,有,17840000,79766,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPSSMLRKKHHGFBB08DA,113.49,5.72,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號六樓之２,34.23,住,,,1081002,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.18,4,2,2,有,有,17900000,80080,坡道平面,65.12,2600000,預售屋、或土地及建物分件登記案件；,RPTSMLRKKHHGFBB18DA,113.49,5.72,10.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號十四樓之２,34.23,住,,,1081005,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,256.18,4,2,2,有,有,17930000,81807,坡道平面,65.12,2300000,預售屋、或土地及建物分件登記案件；,RPRUMLRKKHHGFBB18DA,113.49,5.72,10.3,有,
北區,房地(土地+建物),臺中市北區北平一街６之４號,20.21,住,,,1110306,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731102,100.5,3,2,2,有,無,6480000,64478,,0.0,0,,RPXQMLTJLHHGFBB58DA,86.15,0.0,8.78,無,087
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路２６之３號四樓之３,20.32,住,,,1090216,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101104,125.44,2,2,1,有,有,8160000,77429,坡道機械,29.74,750000,原預售屋合約金額為新台幣816萬元整，現由買方另提供不動產買賣權利讓渡書買賣總價為新台幣862萬元整含車位，交易日期民國110年04月06日預售屋、或土地及建物分件登記案件；,RPRNMLKKLHHGFBB86DA,57.97,0.0,6.16,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路２６號五樓之３,21.51,住,,,1090112,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101104,131.03,2,2,1,有,有,8700000,78488,坡道機械,29.74,750000,預售屋、或土地及建物分件登記案件；,RPOOMLKKLHHGFBB66DA,61.31,0.0,6.58,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富七街５５號三樓之８,21.93,住,,,1081005,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,162.06,3,2,2,有,有,11120000,75830,坡道平面,32.56,1300000,1.本案於110.12.01轉讓預售屋與車位百分之五十所有權，轉讓金額為556萬元。預售屋、或土地及建物分件登記案件；,RPVSMLKKLHHGFBB77DA,78.14,6.22,4.19,有,
