鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
湖內區,土地,長壽段76地號,635.5,農,,,1110303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1730000,2722,,0.0,0,,RPRNMLLJMHHGFJE08DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區濱北街９６巷３號,90.72,住,,,1101130,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101028,198.62,3,2,4,有,無,18600000,93646,,0.0,0,含裝潢費；,RPPPMLTJKHHGFLE88DA,183.5,0.0,15.12,無,
大寮區,房地(土地+建物),高雄市大寮區濱北街９６巷１７號,90.72,住,,,1101207,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101028,198.62,3,2,4,有,無,16500000,83073,,0.0,0,,RPUPMLTJKHHGFLE76DA,183.5,0.0,15.12,無,
大寮區,房地(土地+建物),高雄市大寮區濱北街９６巷１９號,90.72,住,,,1101119,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101028,198.62,3,2,4,有,無,16100000,81059,,0.0,0,,RPPNMLKKKHHGFLE87DA,183.5,0.0,15.12,無,
大寮區,房地(土地+建物),高雄市大寮區濱北街８１巷１６號,76.46,住,,,1101205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1101028,167.14,4,2,3,有,無,13800000,82566,,0.0,0,,RPOOMLKKKHHGFLE87DA,151.57,0.0,15.57,無,
林園區,土地,王公廟段苦苓腳小段1033地號,3566.0,農,,,1101214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24962000,7000,,0.0,0,,RPWNMLSJLHHGFLE76DA,0.0,0.0,0.0,無,
大寮區,土地,三隆段783地號,57.96,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,572000,9869,,0.0,0,包含公共設施保留地用地；,RPRNMLQLLHHGFLE88DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區內厝路３０１號十三樓,21.64,住,,,1110217,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830205,138.32,3,2,2,有,有,4670000,33762,,0.0,0,,RPTOMLSLLHHGFLE76DA,90.31,0.0,12.21,有,067
大寮區,房地(土地+建物),高雄市大寮區山頂路１８３號六樓之２,8.63,商,,,1110310,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831105,76.7,2,2,1,有,有,1660000,21643,,0.0,0,,RPWNMLTLLHHGFLE07DA,60.9,0.0,4.66,有,068
林園區,房地(土地+建物),高雄市林園區中港路６５巷１號,61.0,住,,,1110130,土地1建物1車位0,全,二層,透天厝,住商用,Ｒ．Ｃ造,0690903,80.7,1,2,2,有,無,1500000,18587,,0.0,0,,RPSOMLTLLHHGFLE76DA,80.7,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區沿海路四段２８４巷１０號,98.0,住,,,1100422,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110106,195.57,5,2,4,有,無,9300000,47553,,0.0,0,,RPWOMLTLLHHGFLE17DA,180.49,0.0,15.08,無,
苓雅區,土地,苓洲段369地號,34.67,商,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6515600,187932,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKMLHHGFBE67EA,0.0,0.0,0.0,無,069
新興區,房地(土地+建物),高雄市新興區民主路９號７樓之２,7.96,商,,,1110307,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0710701,53.47,1,0,1,有,有,2880000,53862,,0.0,0,,RPVPMLKMLHHGFBE08EA,35.22,0.0,5.04,有,070
前鎮區,房地(土地+建物),高雄市前鎮區中山二路５５巷４５弄２７號,30.65,住,,,1101221,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710225,85.78,3,1,1,有,無,3000000,34973,,0.0,0,二等親買賣其他增建；,RPSNMLKMLHHGFCE67EA,85.78,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區鼓山三路２１４巷１４號五樓,25.73,住,,,1110218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730402,86.51,3,2,2,有,無,3500000,40458,,0.0,0,頂樓加蓋；,RPROMLTLLHHGFAE28EA,77.9,0.0,8.61,無,
左營區,房地(土地+建物)+車位,高雄市左營區文強路２３３號九樓之２,14.51,住,,,1110228,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0930701,121.66999999999999,2,2,2,有,有,10380000,89579,坡道平面,22.54,1500000,陽台外推；,RPSOMLKMLHHGFEE97EA,61.36,2.8,7.78,有,071
前鎮區,土地,愛群段1294-1地號,16.4,都市：其他:道路用地,,,1110318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,698148,42570,,0.0,0,包含公共設施保留地用地；,RPPOMLLJMHHGFCE37EA,0.0,0.0,0.0,無,072
三民區,房地(土地+建物),高雄市三民區陽明路４３巷３２之４號,35.44,住,,,1110223,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690523,86.98,3,2,2,有,無,4070000,46792,,0.0,0,,RPQPMLTLLHHGFDE58EA,75.21,0.0,11.77,無,073
楠梓區,房地(土地+建物),高雄市楠梓區軍校路７８２巷３３之３號,13.63,住,,,1110226,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700409,39.14,3,2,2,有,無,600000,15330,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLTLLHHGFEE78EA,39.14,0.0,0.0,無,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區善美路７３號五樓,21.54,住,,,1110302,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791110,175.05,4,2,2,有,有,8000000,45701,坡道平面,0.0,0,,RPVNMLTLLHHGFGE56EA,126.1,2.08,11.04,有,
鳳山區,房地(土地+建物),高雄市鳳山區新康街１３２巷１０號,17.88,住,,,1110301,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870320,90.5,2,1,1,有,有,4200000,46409,,0.0,0,,RPXNMLKMLHHGFGE58EA,68.85,0.0,8.69,有,074
鳳山區,房地(土地+建物),高雄市鳳山區中崙二路５７４巷２５號二樓,39.06,住,,,1110301,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850124,123.38999999999999,1,1,2,有,有,5000000,40519,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLKMLHHGFGE87EA,82.76,0.0,8.95,有,
茄萣區,土地,福西段1217地號,76.45,住,,,1110315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,31393,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPWNMLLMLHHGFJE88EA,0.0,0.0,0.0,無,
湖內區,土地,圍子內段3254地號,1528.0,農,,,1110324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2444800,1600,,0.0,0,,RPPOMLLMLHHGFJE28EA,0.0,0.0,0.0,無,
路竹區,土地,順安段1669-1地號,3381.29,,一般農業區,農牧用地,1110226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15198900,4495,,0.0,0,農作物；農業設施；,RPVNMLLJMHHGFJE58EA,0.0,0.0,0.0,無,
大社區,土地,保甲段909地號,5.94,都市：其他:道路用地,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,133056,22400,,0.0,0,包含公共設施保留地用地；,RPXNMLLMLHHGFIE88EA,0.0,0.0,0.0,無,
橋頭區,房地(土地+建物),高雄市橋頭區美德街１１５巷１３號,15.73,住,,,1110224,土地1建物1車位0,一層，騎樓，夾層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830215,80.17,3,1,2,有,有,4000000,49894,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLMLHHGFFE18EA,69.51,0.0,0.0,有,
橋頭區,土地,德松段275地號,66.64,住,,,1110304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840000,12605,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLJMHHGFFE08EA,0.0,0.0,0.0,無,
燕巢區,土地,北角宿段592-1地號,109.26,,一般農業區,水利用地,1110218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,532096,4870,,0.0,0,政府機關標讓售；,RPVNMLLJMHHGFFE18EA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區永新五街２００巷６號,86.49,住,,,1101208,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931215,164.74,4,2,4,有,無,10000000,60702,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLKMLHHGFIE18EA,149.17,3.61,11.96,無,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路２６９巷２３號十八樓,10.43,住,,,1110312,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090904,128.02,2,2,1,有,有,9580000,74832,坡道平面,32.49,0,,RPQOMLKMLHHGFEE77EA,56.71,0.0,6.33,有,075
楠梓區,房地(土地+建物),高雄市楠梓區大學十八街１７巷１０號,149.0,住,,,1110223,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土,1100315,372.23,6,2,6,有,無,21000000,56417,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLMLHHGFEE18EA,343.21,0.0,29.02,無,
左營區,土地,左南段41地號,2.76,住,,,1110221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,347208,125800,,0.0,0,政府機關標讓售；,RPVOMLLMLHHGFEE38EA,0.0,0.0,0.0,無,
左營區,土地,左南段2532-2地號,12.25,都市：其他:第四種商業區,,,1110314,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,534578,43639,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPQMLLMLHHGFEE97EA,0.0,0.0,0.0,無,
前鎮區,土地,鎮昌段53-3地號,0.36,都市：其他:綠地,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3322,0,,0.0,0,包含公共設施保留地用地；,RPXNMLLMLHHGFCE28EA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區宏平路６４１之１號,25.47,商,,,1110310,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740506,109.4,4,2,2,有,無,3980000,36380,,0.0,0,,RPUNMLKMLHHGFCE87EA,84.02,0.0,13.51,無,
小港區,房地(土地+建物),高雄市小港區平正街４２號,70.0,住,,,1110310,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0620709,99.28,4,2,2,有,無,2917700,29389,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLKMLHHGFCE97EA,99.28,0.0,0.0,無,
前鎮區,建物,高雄市前鎮區漁港中二路６２號,0.0,,,,1110307,土地0建物1車位0,全,二層,透天厝,其他,鋼筋混凝土造,0641205,137.87,4,2,2,有,無,2650000,19221,,0.0,0,,RPWOMLKMLHHGFCE18EA,137.87,0.0,0.0,無,076
苓雅區,房地(土地+建物),高雄市苓雅區憲治路２２號三樓,25.91,住,,,1110224,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710122,107.16,3,2,2,有,無,4010000,37421,,0.0,0,,RPPQMLKMLHHGFBE57EA,74.98,0.0,15.34,無,
苓雅區,房地(土地+建物),高雄市苓雅區光華一路２３２號十樓,23.92,商,,,1110306,土地1建物2車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790316,259.32,1,1,1,有,有,8000000,30850,,0.0,0,本件對應土地持分為10000分之336,RPVNMLSJMHHGFBE48EA,152.22,0.73,29.18,有,077
苓雅區,房地(土地+建物),高雄市苓雅區光華一路２３２號十樓之１,30.47,商,,,1110306,土地1建物2車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790316,330.37,1,1,1,有,有,8800000,26637,,0.0,0,本件對應土地持分為10000分之428,SPVNMLSJMHHGFBE58EA,226.82,0.0,5.26,有,
林園區,土地,中門段28地號,1654.37,都市：其他:保護區,,,1110322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8270000,4999,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLMLHHGFLE68DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區鳳屏一路４１０號,90.0,住,,,1110225,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690630,218.36,6,2,4,有,無,14200000,65030,,0.0,0,壹樓、露台、2樓增建其他增建；,RPSNMLKMLHHGFLE48DA,218.36,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區開封街１０５號,206.0,住,,,1110217,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0970730,204.05,4,2,3,有,無,15600000,76452,,0.0,0,頂樓加蓋；其他增建；,RPTNMLKMLHHGFLE58DA,184.91,11.7,7.44,無,
林園區,房地(土地+建物),高雄市林園區金潭路２７９巷２０弄１號,69.5,住,,,1110302,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700612,81.18,2,1,2,有,無,2400000,29564,,0.0,0,因屋況問題賣方已相當折價予買方其他增建；,RPUNMLKMLHHGFLE68DA,81.18,0.0,0.0,無,078
大寮區,房地(土地+建物),高雄市大寮區前庄路６７之９號,177.47,商,,,1110303,土地2建物1車位0,全,一層,透天厝,商業用,鋼骨構造（有牆）,1051213,102.02,0,0,0,無,無,10300000,100961,,0.0,0,,RPQNMLSLLHHGFLE98DA,102.02,0.0,0.0,無,
林園區,土地,潭頭段3462地號,1659.0,農,,,1110315,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11613000,7000,,0.0,0,,RPRNMLSLLHHGFLE09DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物)+車位,高雄市大寮區四維路２９６號二樓之１,15.61,商,,,1110228,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041216,98.43,2,2,1,有,有,5900000,59941,坡道機械,11.46,0,,RPQOMLSLLHHGFLE09DA,50.26,2.02,4.29,有,079
大寮區,土地,翁公園段二小段5806地號,724.0,農,,,1110225,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12264000,16939,,0.0,0,,RPPOMLLLLHHGFLE28DA,0.0,0.0,0.0,無,080
大寮區,土地,大寮段二小段1189-2地號,2537.0,農,,,1110217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36450000,14367,,0.0,0,,RPQOMLMLLHHGFLE48DA,0.0,0.0,0.0,無,081
林園區,土地,汕尾段1645-1地號,1686.0,都市：其他:農業區,,,1110216,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4590000,2722,,0.0,0,,RPPNMLNLLHHGFLE38DA,0.0,0.0,0.0,無,
林園區,土地,廣應段742地號,1986.43,住,,,1110214,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38572300,19418,,0.0,0,賣方補貼鑑界費用32000元給買方未登記建物；,RPXNMLOLLHHGFLE66DA,0.0,0.0,0.0,無,
林園區,土地,鳳芸段57-1地號,71.88,都市：其他:漁港區,,,1110324,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,20173,,0.0,0,未登記建物；,RPUOMLOLLHHGFLE09DA,0.0,0.0,0.0,無,
大寮區,土地,內厝段680地號,1.54,住,,,1110326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73684,47847,,0.0,0,,RPSNMLPLLHHGFLE88DA,0.0,0.0,0.0,無,082
美濃區,土地,中圳段140地號,505.94,農,,,1110225,土地5建物0車位0,,,其他,,,,0.0,4,2,2,有,無,9590000,18955,,0.0,0,未登記建物；包含公共設施保留地用地；,RPTNMLKMLHHGFKE48DA,0.0,0.0,0.0,無,083
大寮區,房地(土地+建物)+車位,高雄市大寮區鳳林一路３００巷２６之２６號,30.77,住,,,1110304,土地1建物1車位1,一層，二層，三層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0871001,167.1,3,1,2,有,有,4000000,23938,坡道機械,0.0,0,,RPUNMLPKLHHGFLE98DA,118.56,0.0,10.32,有,
林園區,房地(土地+建物),高雄市林園區後厝路１８０巷１６弄８號,83.69,住,,,1110317,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0791001,173.3,5,2,3,有,無,4500000,25967,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLRKLHHGFLE98DA,150.95,4.11,18.24,無,
大寮區,土地,赤崁段2138-4地號,538.0,農,,,1110222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8137250,15125,,0.0,0,,RPQNMLTKLHHGFLE98DA,0.0,0.0,0.0,無,084
林園區,房地(土地+建物),高雄市林園區港嘴二路７之５號,30.85,住,,,1110209,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691125,96.83,3,2,1,有,無,1200000,12393,,0.0,0,,RPPPMLKKKHHGFLE08DA,96.83,0.0,0.0,無,085
大寮區,土地,磚子?段2922地號,3134.0,農,,,1110120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43000000,13720,,0.0,0,,RPQNMLMJLHHGFLE18DA,0.0,0.0,0.0,無,086
林園區,房地(土地+建物),高雄市林園區前厝路２巷２８之２號,24.09,住,,,1110215,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700801,72.41,3,1,1,有,無,1350000,18644,,0.0,0,,RPTNMLMJLHHGFLE48DA,72.41,0.0,0.0,無,
大寮區,土地,新厝北段794地號,6128.53,都市：其他:人行步道,,,1110315,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000000,5221,,0.0,0,,RPRNMLSJLHHGFLE88DA,0.0,0.0,0.0,無,
湖內區,土地,圍子內段3478-4地號,276.0,都市：其他:綠地,,,1110216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,36232,,0.0,0,,RPOOMLKMLHHGFJE97DA,0.0,0.0,0.0,無,087
路竹區,房地(土地+建物),高雄市路竹區國昌路２３７巷６３弄８號,146.32,住,,,1110209,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110103,220.42,4,3,4,有,無,14000000,63515,,0.0,0,,RPVNMLKKKHHGFJE28DA,207.63,0.0,12.79,無,
茄萣區,房地(土地+建物),高雄市茄萣區建中街６６號５樓之３,9.2,住,,,1110308,土地3建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841230,100.03,2,2,1,有,無,3000000,29991,,0.0,0,,RPSNMLLJMHHGFJE18DA,69.25,0.0,10.89,有,
湖內區,土地,自強段566地號,29.79,商,,,1110316,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,46996,,0.0,0,,RPQNMLLJMHHGFJE97DA,0.0,0.0,0.0,無,
湖內區,土地,正義段122地號,29.36,農,,,1110310,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165000,5620,,0.0,0,,RPROMLOLLHHGFJE58DA,0.0,0.0,0.0,無,088
路竹區,土地,中華段757地號,1273.17,,一般農業區,農牧用地,1110306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5502000,4321,,0.0,0,,RPPNMLPLLHHGFJE38DA,0.0,0.0,0.0,無,
路竹區,土地,中華段759地號,1779.93,,一般農業區,農牧用地,1110306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8235000,4627,,0.0,0,,SPPNMLPLLHHGFJE48DA,0.0,0.0,0.0,無,
路竹區,土地,中華段762地號,161.89,,一般農業區,農牧用地,1110306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,4447,,0.0,0,,TPPNMLPLLHHGFJE58DA,0.0,0.0,0.0,無,089
路竹區,土地,環球段786地號,4487.18,,一般農業區,農牧用地,1110208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13700000,3053,,0.0,0,農作物；,RPWNMLNLKHHGFJE78DA,0.0,0.0,0.0,無,090
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２９１號三樓,25.05,住,,,1101116,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,131.97,2,2,1,有,有,8560000,72906,坡道平面,32.39,1300000,,RPVQMLTLLHHGFIE96DA,58.73,0.0,6.91,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２９１號九樓,25.05,住,,,1101218,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,131.97,2,2,1,有,有,9300000,76823,坡道平面,32.39,1650000,,RPXQMLTLLHHGFIE17DA,58.73,0.0,6.91,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２８１號七樓,35.46,住,,,1101105,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,173.21,3,2,2,有,有,12300000,75628,坡道平面,32.39,1650000,,RPORMLTLLHHGFIE98DA,84.73,0.0,7.92,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２８１號十樓,35.46,住,,,1101109,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,173.21,3,2,2,有,有,12550000,77404,坡道平面,32.39,1650000,,RPPRMLTLLHHGFIE09DA,84.73,0.0,7.92,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６５號,35.76,住,,,1101029,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1100616,149.63,0,0,0,無,有,17410000,133146,坡道平面,32.39,1800000,1衛,RPTQMLTLLHHGFIE76DA,93.58,0.0,0.0,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２５３號十一樓,35.0,住,,,1110108,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,171.25,3,2,2,有,有,13300000,83897,坡道平面,32.39,1650000,,RPTRMLTLLHHGFIE86DA,83.41,0.0,7.97,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６５號十一樓,34.92,住,,,1101124,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,170.99,3,2,2,有,有,12120000,75541,坡道平面,32.39,1650000,,RPURMLTLLHHGFIE96DA,83.41,0.0,7.88,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６１號十一樓,24.22,住,,,1110111,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,128.65,2,2,1,有,有,10350000,90380,坡道平面,32.39,1650000,,RPWRMLTLLHHGFIE17DA,56.76,0.0,6.59,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６１號十五樓,24.22,住,,,1110111,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,128.65,2,2,1,有,有,10590000,91315,坡道平面,32.39,1800000,,RPXRMLTLLHHGFIE27DA,56.76,0.0,6.59,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２５９號十一樓,24.83,住,,,1101230,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,131.03,2,2,1,有,有,10300000,87693,坡道平面,32.39,1650000,,RPOSMLTLLHHGFIE09DA,56.97,0.0,7.9,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區仁孝路４０７巷４６號九樓,19.26,住,,,1110309,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100519,124.46,0,0,0,無,有,9600000,77133,坡道平面,26.37,0,,RPRNMLLMLHHGFIE18DA,50.64,3.21,9.95,有,
仁武區,土地,八卦段26地號,355.34,住,,,1110307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34396000,96797,,0.0,0,含土地增值稅或其他稅費；,RPSNMLLMLHHGFIE28DA,0.0,0.0,0.0,無,091
仁武區,房地(土地+建物),高雄市仁武區永和三街１２９號二樓,33.87,住,,,1110214,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870902,84.67999999999999,3,2,2,有,無,4850000,57274,,0.0,0,,RPUOMLPLLHHGFIE88DA,63.84,0.0,6.1,無,
仁武區,房地(土地+建物),高雄市仁武區八德南路１００巷１１弄８號,96.39,住,,,1110215,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690615,86.8,5,2,2,有,無,10660000,122811,,0.0,0,頂樓加蓋；,RPUNMLTLLHHGFIE56DA,86.8,0.0,0.0,無,092
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６５號七樓,34.92,住,,,1101123,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,170.99,3,2,2,有,有,11800000,73232,坡道平面,32.39,1650000,,RPUNMLSLLHHGFIE09DA,83.41,0.0,7.88,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２９１號八樓,25.05,住,,,1101125,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,131.97,2,2,1,有,有,9250000,76321,坡道平面,32.39,1650000,,RPQQMLTLLHHGFIE09DA,58.73,0.0,6.91,有,
鳥松區,房地(土地+建物),高雄市鳥松區美勝七街２８號,111.37,住,,,1110211,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1100105,298.41,5,3,6,有,無,21000000,70373,,0.0,0,,RPXOMLPKLHHGFIE09DA,275.61,0.0,22.8,有,
鳥松區,房地(土地+建物),高雄市鳥松區美勝七街３６號,111.38,住,,,1110114,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1100105,298.41,5,3,6,有,無,22800000,76405,,0.0,0,,RPOPMLPKLHHGFIE28DA,275.61,0.0,22.8,有,
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海路２６７號五樓,24.22,住,,,1101214,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100616,128.65,2,2,1,有,有,8420000,70330,坡道平面,32.39,1650000,,RPXNMLSLLHHGFIE76DA,56.76,0.0,6.59,有,
