鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
松山區,房地(土地+建物),臺北市松山區八德路四段４９６號,16.21,商,,,1101231,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,0650803,45.22,0,1,1,有,無,15046231,332734,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLQJMHHGFDA77DA,45.22,0.0,0.0,無,
信義區,土地,永春段一小段599地號,18.94,都市：其他:道路用地(公共設施用地)。51/9/1,,,1100624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1655356,87400,,0.0,0,包含公共設施保留地用地；,RPSPMLSLLHHGFDA18DA,0.0,0.0,0.0,無,
南港區,房地(土地+建物),臺北市南港區重陽路５０３號二樓之３,17.36,住,,,1110222,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950418,40.94,0,1,1,有,有,9580000,234001,,0.0,0,,RPQNMLLKLHHGFDA96DA,26.77,2.0,0.0,有,119
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４５９號八樓之２,7.22,商,,,1110301,土地3建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0941006,42.11,0,1,1,有,有,17600000,417953,,0.0,0,夾層；其他增建；,RPRQMLPKLHHGFDA77DA,25.22,0.0,1.78,有,120
南港區,房地(土地+建物)+車位,臺北市南港區重陽路３２８號十二樓,13.91,商,,,1110304,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091119,175.32,3,2,2,有,有,38680000,220625,坡道平面,48.32,0,,RPSNMLOJLHHGFDA37DA,70.77,9.32,5.32,有,
中山區,房地(土地+建物),臺北市中山區民權西路２０號三樓之６,11.69,商,,,1110308,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660622,103.7,0,0,0,無,有,20000000,192864,,0.0,0,,RPWNMLQJMHHGFCA97DA,80.67,0.0,7.86,有,
內湖區,房地(土地+建物),臺北市內湖區舊宗路一段４６號二樓之２,15.12,商,,,1110316,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0920910,47.74,2,1,1,有,有,12950000,271261,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLQJMHHGFCA47DA,25.91,1.03,3.34,有,121
內湖區,車位,臺北市內湖區港墘路２６巷５、７、９、１１、１３、１３之１號門牌房屋地下一層,0.48,住,,,1110303,土地1建物1車位1,地下一層,十五層,其他,防空避難室兼停車場、停車場,鋼筋混凝土造,0840401,33.95,0,0,0,有,無,1450000,,坡道平面,0.0,1450000,僅車位交易；,RPURMLQJMHHGFCA18DA,0.0,0.0,0.0,無,122
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路１０８號十一樓,57.52,工,,,1110107,土地1建物1車位4,十一層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,1051025,433.37,0,0,0,無,有,49180000,157714,坡道平面,162.12,6400000,,RPSTMLLMLHHGFCA87DA,159.98,0.0,5.69,有,
中山區,房地(土地+建物),臺北市中山區德惠街１６號九樓之１０,3.76,商,,,1110315,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710419,40.12,0,0,0,無,有,6200000,154536,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLLJMHHGFCA67DA,28.02,0.0,3.02,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街１５２號十四樓之１,44.6,住,,,1110305,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991130,205.51,3,2,2,有,有,46000000,223833,坡道平面,0.0,0,,RPWOMLQKLHHGFCA08DA,95.75,6.27,12.4,有,
中山區,房地(土地+建物),臺北市中山區農安街８號六樓之７,3.31,商,,,1110227,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,53.61,1,1,1,有,有,12300000,229435,,0.0,0,其他增建；,RPWNMLNLLHHGFCA77DA,27.42,0.92,1.72,有,
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段５６巷７弄２６號四樓之１,14.19,商,,,1110304,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050825,71.14,1,1,1,有,有,15800000,222097,塔式車位,11.38,0,,RPSPMLMLLHHGFCA47DA,27.26,5.12,5.38,有,123
中山區,房地(土地+建物)+車位,臺北市中山區民權西路６７號七樓,19.97,商,,,1110305,土地1建物1車位3,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061031,340.40999999999997,3,2,3,有,有,107880000,389387,坡道平面,82.62,7500000,土地價款＄70795848、建物價款＄29584152，B634車位土地價款＄1903114、建物價款＄596886，B635車位土地價款＄1903114、建物價款＄596886，B636車位土地價款＄1903114、建物價款＄596886，本戶為實品屋含裝潢費7380000元；毛胚屋；,RPOOMLLKLHHGFCA76DA,149.2,6.14,17.78,有,
萬華區,房地(土地+建物),臺北市萬華區西園路二段３２０巷３６弄１１號四樓,10.59,住,,,1110226,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601012,32.2,1,2,1,有,無,4890000,151863,,0.0,0,,RPUQMLQJMHHGFBA97DA,29.41,0.0,2.79,無,124
中山區,土地,長春段二小段131地號,32.0,住,,,1101210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,531250,,0.0,0,,RPRNMLKLJHHGFCA76DA,0.0,0.0,0.0,無,125
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段４０９號八樓之３,23.43,住,,,1101228,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940914,142.64,3,2,2,有,有,28800000,250667,坡道平面,37.72,2500000,,RPUQMLQLJHHGFCA97DA,67.69,0.0,7.03,有,
大同區,房地(土地+建物),臺北市大同區南京西路３４４巷４１號五樓之２,5.26,商,,,1110306,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860812,48.39,1,1,1,有,有,8280000,171110,,0.0,0,其他增建；,RPPPMLLJMHHGFBA86DA,37.4,0.0,3.26,有,126
內湖區,房地(土地+建物),臺北市內湖區安泰街６９巷７號四樓,34.79,住,,,1110220,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690818,106.52,4,2,2,有,無,12600000,118288,,0.0,0,陽台外推；其他增建；,RPXPMLPLKHHGFCA18DA,98.73,0.0,7.79,無,
萬華區,房地(土地+建物),臺北市萬華區漢中街１７６號二樓之３,4.27,商,,,1110320,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0931028,49.82,1,1,1,有,有,10000000,200723,,0.0,0,其他增建；,RPSPMLLMLHHGFBA37DA,26.0,0.0,3.72,有,127
萬華區,房地(土地+建物),臺北市萬華區永福街７９號五樓,2.78,商,,,1110316,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841012,18.67,2,1,1,有,無,2000000,107124,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLSLLHHGFBA97DA,10.71,0.68,1.71,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１４４巷５弄７號十七樓之２,15.23,商,,,1110216,土地2建物1車位2,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790323,226.51,3,2,2,有,有,28000000,123615,坡道平面,0.0,5000000,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLNLKHHGFBA07DA,193.99,0.36,10.93,有,
萬華區,房地(土地+建物),臺北市萬華區中華路二段４２２號四樓之３,29.28,住,,,1110122,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800102,151.71,3,2,2,有,有,24800000,163470,,0.0,0,其他增建；,RPVPMLNLLHHGFBA77DA,108.16,0.0,13.24,有,
萬華區,房地(土地+建物),臺北市萬華區開封街二段８１號十二樓之５,6.58,商,,,1110214,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700212,78.65,3,1,2,有,有,12300000,156389,,0.0,0,陽台外推；,RPXOMLLLKHHGFBA57DA,63.01,0.0,0.0,有,
中正區,車位,臺北市中正區南昌路一段１２３號之１,0.08,商,,,1110321,土地2建物1車位1,一層,十八層,其他,一般零售業甲組,鋼骨造,0990301,13.82,0,0,0,有,有,1020000,,坡道機械,13.83,1020000,僅車位交易；,RPUOMLQJMHHGFAA67DA,0.0,0.0,0.0,有,128
